question_id,variant,user_input,retrieved_contexts,reference,llm_context_precision_with_reference,context_recall,retrieval_latency_ms
gd_021,stronger_reranker,"In the $300 weekly wage example for a nonresident alien employee, how much federal income tax is withheld?","['The employer determines the wages to be used in the withholding tables by adding to the $300 amount of wages paid the amount of $226.90 from T able 1 under Step 1 ($526.90 total). The employer has a manual payroll system and prefers to use the Wage Bracket Method tables to figure withholding. The employer will use Worksheet 3 and the withholding tables in section 3 to de- termine the income tax withholding for the nonresident alien employee. In this example, the employer would with- hold $31 in federal income tax from the weekly wages of the nonresident alien employee. The $226.90 added to wages for calculating income tax withholding isn’t reported on Form W -2 and doesn’t in- crease the', 'the social security tax or Medicare tax liability of the employer or the employee, or the FUTA tax liability of the employer. Example. An employer pays wages of $300 for a weekly payroll period to a married nonresident alien em- ployee. The nonresident alien has a properly completed 2019 Form W-4 on file with the employer that shows mari- tal status as “Single” with one withholding allowance and indicated status as a nonresident alien on Form W -4, line 6 (see Nonresident alien employee’s Form W-4 in sec- tion 9 of Pub. 15 for details on how a 2026 Form W-4 must be completed). The employer determines the wages to be used in the withholding tables by adding to the $300 amount of wages paid', 'always enter $4,300 in Step 4(a) on a 2020 or later Form W -4. If you convert a nonresident alien em- ployee’s 2019 or earlier Form W -4 to a 2020 or later Form W-4, be sure to use T able 2 when adding an amount to their wages for figuring federal income tax withholding. See Withholding Adjustment for Nonresident Alien Em- ployees, later, for more information. For more information, see T reasury Decision 9924, 2020-44 I.R.B. 943, available at /irb/ 2020-44_IRB#TD-9924. Withholding Adjustment for Nonresident Alien Employees Instruct nonresident aliens to see Notice 1392, Supple- mental Form W -4 Instructions for Nonresident Aliens, be- fore completing Form W-4. Apply the procedure discussed', '$226.90 added to wages for calculating income tax withholding isn’t reported on Form W -2 and doesn’t in- crease the income tax liability of the employee. Also, the $226.90 added to wages doesn’t affect the social security tax or Medicare tax liability of the employer or the em- ployee, or the FUTA tax liability of the employer. Supplemental wage payment. This procedure for deter- mining the amount of federal income tax withholding for nonresident alien employees doesn’t apply to a supple- mental wage payment (see section 7 of Pub. 15) if the 37% mandatory flat rate withholding applies or if the 22% optional flat rate withholding is being used to figure in- come tax withholding on the', 'wages paid to a nonresident alien em- ployee performing services in the United States, use the following steps. Step 1. Determine if the nonresident alien employee has submitted a Form W -4 for 2020 or later or an earlier Form W-4. Then add to the wages paid to the nonresident alien employee for the payroll period the amount for the applica- ble type of Form W-4 and payroll period. If the nonresident alien employee was first paid wages before 2020 and has not submitted a Form W -4 for 2020 or later, add the amount shown in T able 1 to their wages for calculating federal income tax withholding. Table 1 Payroll period Add additional Weekly ............................ $226.90 Biweekly']","In the example, the employer uses the Wage Bracket Method and withholds $31 in federal income tax from the employee's weekly wages.",0.99999999995,1.0,1743.8188999994964
gd_022,stronger_reranker,Does the special nonresident alien withholding adjustment apply to supplemental wage payments?,"['$226.90 added to wages for calculating income tax withholding isn’t reported on Form W -2 and doesn’t in- crease the income tax liability of the employee. Also, the $226.90 added to wages doesn’t affect the social security tax or Medicare tax liability of the employer or the em- ployee, or the FUTA tax liability of the employer. Supplemental wage payment. This procedure for deter- mining the amount of federal income tax withholding for nonresident alien employees doesn’t apply to a supple- mental wage payment (see section 7 of Pub. 15) if the 37% mandatory flat rate withholding applies or if the 22% optional flat rate withholding is being used to figure in- come tax withholding on the', 'of federal income tax withholding on the wages of nonresident alien employees. Before you use any of the alternative methods to figure the federal income tax withholding on the wages of nonresident alien employ- ees, see Withholding Adjustment for Nonresident Alien Employees, earlier. Annualized wages. The Percentage Method T ables for Automated Payroll Systems in section 1 and Worksheet 1A allow you to figure federal income tax withholding based on annualized wages. Average estimated wages. Y ou may withhold the tax for a payroll period based on estimated average wages, with necessary adjustments, for any quarter. For details, see Regulations section 31.3402(h)(1)-1. Cumulative wages. An', 'always enter $4,300 in Step 4(a) on a 2020 or later Form W -4. If you convert a nonresident alien em- ployee’s 2019 or earlier Form W -4 to a 2020 or later Form W-4, be sure to use T able 2 when adding an amount to their wages for figuring federal income tax withholding. See Withholding Adjustment for Nonresident Alien Em- ployees, later, for more information. For more information, see T reasury Decision 9924, 2020-44 I.R.B. 943, available at /irb/ 2020-44_IRB#TD-9924. Withholding Adjustment for Nonresident Alien Employees Instruct nonresident aliens to see Notice 1392, Supple- mental Form W -4 Instructions for Nonresident Aliens, be- fore completing Form W-4. Apply the procedure discussed', 'mental Form W -4 Instructions for Nonresident Aliens, be- fore completing Form W-4. Apply the procedure discussed next to figure the amount of federal income tax to withhold from the wages of nonresident alien employees performing services within the United States. This procedure only applies to nonresident alien em- ployees who have wages subject to income tax withhold- ing. Caution: Nonresident alien students from India and business apprentices from India aren’t subject to this pro- cedure. Instructions. T o figure how much federal income tax to withhold from the wages paid to a nonresident alien em- ployee performing services in the United States, use the following steps. Step 1.', 'the social security tax or Medicare tax liability of the employer or the employee, or the FUTA tax liability of the employer. Example. An employer pays wages of $300 for a weekly payroll period to a married nonresident alien em- ployee. The nonresident alien has a properly completed 2019 Form W-4 on file with the employer that shows mari- tal status as “Single” with one withholding allowance and indicated status as a nonresident alien on Form W -4, line 6 (see Nonresident alien employee’s Form W-4 in sec- tion 9 of Pub. 15 for details on how a 2026 Form W-4 must be completed). The employer determines the wages to be used in the withholding tables by adding to the $300 amount of wages paid']",The special procedure does not apply to a supplemental wage payment when the 37% mandatory flat rate withholding applies or when the 22% optional flat rate withholding is being used to figure income tax withholding on the supplemental wage payment.,0.9999999999,1.0,1612.1198000000732
gd_023,stronger_reranker,What is Form W-4P used for?,"['applies or if the 22% optional flat rate withholding is being used to figure in- come tax withholding on the supplemental wage payment. Form W-4P Payees use Form W -4P to have payers withhold the cor- rect amount of federal income tax from periodic pension, annuity (including commercial annuities), profit -sharing and stock bonus plan, or IRA payments. Using a 2022 or later Form W -4P . Payees provide pay- ers with amounts to increase or decrease the amount of taxes withheld and amounts to increase or decrease the amount of pension/annuity payments subject to income tax withholding. Form W -4P contains 5 steps. Every Form W-4P payers receive from a payee in 2022 or later should show a', 'W-4P as if They Were 2022 or Later Forms W -4P, later, for an optional computational bridge. For more information about Form W -4R, see section 8 of Pub. 15-A, Employer’s Supplemental T ax Guide. Computational bridge for Form W -4. Employers may use an optional computational bridge to treat 2019 and earlier Forms W-4 as if they were 2020 or later Forms W -4 for purposes of figuring federal income tax withholding. See How T o T reat 2019 and Earlier Forms W-4 as if They Were 2020 or Later Forms W -4, later, for more informa- tion. Electronic submission of Forms W -4 and W -4P . Y ou may set up a system to electronically receive Form W -4 or Form W-4P from an employee or payee. For each form', 'Paper substitute forms must include the in- structions and worksheets for Form W -4P rather than pro- viding a web address to the instructions on . How To Treat 2021 and Earlier Forms W-4P as if They Were 2022 or Later Forms W-4P Payers may use an optional computational bridge to treat 2021 and earlier Forms W-4P as if they were 2022 or later Forms W -4P for purposes of figuring federal income tax withholding. This computational bridge can reduce system complexity by allowing payers to permanently use compu- tational procedures and data fields for a 2022 and later Form W -4P to arrive at the equivalent withholding for a payee that would have applied using the computational procedures and', 'provided here must be in use by the later of January 1, 2026, or 30 days after the IRS releases the fi- nal version of the 2026 Form W-4P . Electronic Substitute to Form W-4P Electronic systems set up as a substitute to paper 2022 or later Forms W -4P must exactly replicate the text and in- structions from the face of the paper Form W -4P begin- ning with Step 1(c) through Step 4(c) (inclusive) and the “No withholding” section below Step 4(c). No pop -ups or hoverboxes within those steps are permitted, and if the electronic system has toggles for those steps that limit the amount of text that is viewable, the toggles must be off as the default. If the electronic system places steps on', 'a web address where the payee can find them on . Employers are prohibited from accepting a substitute form developed by an employee, and an employee fur- nishing such form must be treated as failing to furnish a Form W-4. How To Treat 2019 and Earlier Forms W-4 as if They Were 2020 or Later Forms W-4 Employers may use an optional computational bridge to treat 2019 and earlier Forms W -4 as if they were 2020 or later Forms W -4 for purposes of figuring federal income tax withholding. This computational bridge allows you to use computational procedures and data fields for a 2020 and later Form W -4 to arrive at the equivalent withholding for an employee that would have applied using the']","Payees use Form W-4P to have payers withhold the correct amount of federal income tax from periodic pension, annuity, profit-sharing and stock bonus plan, or IRA payments.",0.9999999999666667,1.0,1762.407300000632
gd_024,stronger_reranker,What happens when a payee checks No withholding on a 2026 or later Form W-4P?,"['allowan- ces on a 2021 or earlier Form W-4P , tax will be withheld on a payment that is at least $2,690 per month. Choosing not to have income tax withheld. A payee who checks the box for “No withholding” on a 2026 or later Form W-4P below Step 4(c) shall have no federal income tax withheld from their periodic pension or annuity pay- ments. On a 2022 through 2025 Form W -4P , the payee would have made this election by writing “No Withholding” below Step 4(c). In the case of a payer that used the 2021 Form W -4P for 2022, a payee who checked the box of line 1 of the 2021 Form W -4P shall have no federal in- come tax withheld from their periodic pension or annuity payments. Regardless of the', 'as if they had no entries on lines 1 and 3 and had completed line 2 indicat- ing a status of Single, and claiming zero allowances. If a payee received their first periodic pension or annuity pay- ment before 2022 and had failed to furnish a Form W -4P when those payments began, you must continue to with- hold on those periodic payments as if the recipient were married claiming three withholding allowances on a Form W-4P for 2021 or earlier, unless the payee furnishes a Form W-4P requesting a change in withholding. If a payee is treated as married claiming three withholding allowan- ces on a 2021 or earlier Form W-4P , tax will be withheld on a payment that is at least $2,690 per month.', 'received a 2022 or later Form W-4P , a payee who received the first periodic pension or annuity payment in 2022 but who failed to fur- nish such a 2021 Form W -4P will continue be treated as if they had no entries on lines 1 and 3 and completed line 2 indicating a status of Married, and claiming 3 allowances. In the case of a payer that used the 2021 Form W -4P and hasn’t received a 2022 or later Form W -4P , a payee who received the first periodic pension or annuity payment in 2022 but who failed to provide a correct SSN on the 2021 Form W-4P will continue to be treated as if they had no entries on lines 1 and 3 and had completed line 2 indicat- ing a status of Single, and claiming zero', 'withholding. Form W -4P contains 5 steps. Every Form W-4P payers receive from a payee in 2022 or later should show a completed Step 1 (name, address, SSN, and filing status) and a dated signature in Step 5. Payees complete Steps 2, 3, and/or 4 only if relevant to their personal situa- tions. Steps 2, 3, and 4 show adjustments that affect with- holding calculations. For payees completing one or more of Steps 2, 3, and/or 4 on a 2022 or later Form W-4P , adjustments are as follows. Step 2. If the payee completes Step 2, the payer will use the amount in Step 2(b)(iii) from a 2022 or later Form W-4P in Worksheet 1B to figure income tax withholding. Tip: Consider advising payees to use the IRS T', 'Fileid: … ation-15-t/2026/a/xml/cycle07/source 15:14 - 3-Dec-2025 The type and rule above prints on all proofs including departmental reproduction proofs. MUST be removed before printing. file their income tax returns. The 2026 Form W -4P was also updated to add a new checkbox below Step 4(c) for a payee to request no federal income tax withholding. Previ- ously, the payee wrote “No withholding” below Step 4(c). Withholding on qualified tips. For tax years beginning after 2024 and ending before 2029, P .L. 119 -21 allows employees and self -employed individuals to deduct up to $25,000 of qualified tips received in occupations that cus- tomarily and regularly received tips on or before Decem-']",A payee who checks the No withholding box on a 2026 or later Form W-4P below Step 4(c) will have no federal income tax withheld from periodic pension or annuity payments.,0.8666666666377778,1.0,973.6537999997381
gd_025,stronger_reranker,What alternative methods can be used for figuring federal income tax withholding?,"['Fileid: … ation-15-t/2026/a/xml/cycle07/source 15:14 - 3-Dec-2025 The type and rule above prints on all proofs including departmental reproduction proofs. MUST be removed before printing. 6. Alternative Methods for Figuring Withholding Y ou may use various methods for figuring federal income tax withholding. The methods described next may be used instead of the Percentage Method and Wage Bracket Method discussed earlier in this publication. Use the method that best suits your payroll system and employ- ees. Caution: Employers must use a modified procedure to figure the amount of federal income tax withholding on the wages of nonresident alien employees. Before you use any of the alternative', 'at /pub/irs-irbs/irb99-04.pdf. Introduction This publication supplements Pub. 15, Employer’s T ax Guide. It describes how to figure withholding using the Wage Bracket Method or Percentage Method, describes the alternative methods for figuring withholding, and pro- vides the T ables for Withholding on Distributions of Indian Gaming Profits to T ribal Members. Although this publication may be used in certain situa- tions to figure federal income tax withholding on supple- mental wages, the methods of withholding described in this publication can’t be used if the 37% mandatory flat rate withholding applies or if the 22% optional flat rate withholding is used to figure federal income tax', 'or annuities with a 2021 or ear- lier Form W -4P . As an alternative, if you prefer to use the Wage Bracket Method of withholding, you may use Work- sheet 3 and the Wage Bracket Method tables in section 3 to figure federal income tax withholding on periodic pay- ments of pensions or annuities with a 2021 or earlier Form W-4P . Worksheet 5. Employer’s Withholding Worksheet for Percentage Method Tables for Manual Payroll Systems With Forms W-4 From 2019 or Earlier Keep for Your Records Table 7 Annually Semiannually Quarterly Monthly Semimonthly Biweekly Weekly Daily $4,300 $2,150 $1,075 $358 $179 $165 $83 $17 Step 1. Adjust the employee’s wage amount 1a Enter the employee’s total taxable', 'of federal income tax withholding on the wages of nonresident alien employees. Before you use any of the alternative methods to figure the federal income tax withholding on the wages of nonresident alien employ- ees, see Withholding Adjustment for Nonresident Alien Employees, earlier. Annualized wages. The Percentage Method T ables for Automated Payroll Systems in section 1 and Worksheet 1A allow you to figure federal income tax withholding based on annualized wages. Average estimated wages. Y ou may withhold the tax for a payroll period based on estimated average wages, with necessary adjustments, for any quarter. For details, see Regulations section 31.3402(h)(1)-1. Cumulative wages. An', 'odic payments of pensions or annuities with a 2021 or ear- lier Form W -4P . As an alternative, if you prefer to use the Percentage Method of withholding, you may use Work- sheet 5 and the Percentage Method tables in section 5 to figure federal income tax withholding on periodic pay- ments of pensions or annuities with a 2021 or earlier Form W-4P . Worksheet 3. Employer’s Withholding Worksheet for Wage Bracket Method Tables for Manual Payroll Systems With Forms W-4 From 2019 or Earlier Keep for Your Records Step 1. Figure the Tentative Withholding Amount 1a Enter the employee’s total taxable wages this payroll period ............................. 1a $ 1b Use the amount on line 1a to look up']","Publication 15-T describes alternative methods including annualized wages, average estimated wages, and cumulative wages. These methods may be used instead of the Percentage Method and Wage Bracket Method.",0.9166666666361111,1.0,1748.655499999586
gd_026,stronger_reranker,How does the cumulative wages method work?,"['with necessary adjustments, for any quarter. For details, see Regulations section 31.3402(h)(1)-1. Cumulative wages. An employee may ask you, in writ- ing, to withhold tax on cumulative wages. If you agree to do so, and you’ve paid the employee for the same kind of payroll period (weekly, biweekly, etc.) since the beginning of the year, you may figure the tax as follows. Add the wages you’ve paid the employee for the current calendar year to the current payroll period amount. Divide this amount by the number of payroll periods so far this year, including the current period. Figure the withholding on this amount, and multiply the withholding by the num- ber of payroll periods so far this', 'Figure the withholding on this amount, and multiply the withholding by the num- ber of payroll periods so far this year, including the current period. Subtract the total tax already deducted and with- held during the calendar year from the total amount of tax calculated. The excess is the amount to withhold for the current payroll period. See Revenue Procedure 78 -8, 1978-1 C.B. 562, for an example of the cumulative method. Part-year employment. A part -year employee who fig- ures income tax on a calendar -year basis may ask you to withhold tax by the part-year employment method. The re- quest must be in writing, must be under penalties of per- jury, and must contain the following', 'by the part-year method. 1. Add the wages to be paid to the employee for the cur- rent payroll period to any wages that you’ve already paid to the employee in the current term of continuous employment. See the definition for “term of continu- ous employment,” later. 2. Add the number of payroll periods used in step 1 to the number of payroll periods between the employee’s last employment and current employment. T o find the number of periods between the last employment and current employment, divide the number of calendar days between the employee’s last day of earlier em- ployment (or the previous December 31, if later) and the first day of current employment by the number of calendar days', 'of federal income tax withholding on the wages of nonresident alien employees. Before you use any of the alternative methods to figure the federal income tax withholding on the wages of nonresident alien employ- ees, see Withholding Adjustment for Nonresident Alien Employees, earlier. Annualized wages. The Percentage Method T ables for Automated Payroll Systems in section 1 and Worksheet 1A allow you to figure federal income tax withholding based on annualized wages. Average estimated wages. Y ou may withhold the tax for a payroll period based on estimated average wages, with necessary adjustments, for any quarter. For details, see Regulations section 31.3402(h)(1)-1. Cumulative wages. An', 'and pay period), use the worksheet be- low and the Percentage Method tables that follow to figure federal income tax withholding. This method works for any amount of wages. Worksheet 4. Employer’s Withholding Worksheet for Percentage Method Tables for Manual Payroll Systems With Forms W-4 From 2020 or Later Keep for Your Records Table 6 Monthly Semimonthly Biweekly Weekly Daily 12 24 26 52 260 Step 1. Adjust the employee’s wage amount 1a Enter the employee’s total taxable wages this payroll period ............................. 1a $ 1b Enter the number of pay periods you have per year (see T able 6)......................... 1b 1c Enter the amount from Step 4(a) of the employee’s Form W-4']","For cumulative wages, the employer adds the wages paid to the employee during the current calendar year to the current payroll period amount, divides the total by the number of payroll periods so far in the year including the current period, calculates withholding on that average amount, and multiplies the withholding by the number of payroll periods so far including the current period.",0.9166666666361111,1.0,1608.9404000003924
gd_027,stronger_reranker,What is the IRS Tax Withholding Estimator used for according to Publication 15-T?,"['at /pub/irs-irbs/irb99-04.pdf. Introduction This publication supplements Pub. 15, Employer’s T ax Guide. It describes how to figure withholding using the Wage Bracket Method or Percentage Method, describes the alternative methods for figuring withholding, and pro- vides the T ables for Withholding on Distributions of Indian Gaming Profits to T ribal Members. Although this publication may be used in certain situa- tions to figure federal income tax withholding on supple- mental wages, the methods of withholding described in this publication can’t be used if the 37% mandatory flat rate withholding applies or if the 22% optional flat rate withholding is used to figure federal income tax', 'Fileid: … ation-15-t/2026/a/xml/cycle07/source 15:14 - 3-Dec-2025 The type and rule above prints on all proofs including departmental reproduction proofs. MUST be removed before printing. 6. Alternative Methods for Figuring Withholding Y ou may use various methods for figuring federal income tax withholding. The methods described next may be used instead of the Percentage Method and Wage Bracket Method discussed earlier in this publication. Use the method that best suits your payroll system and employ- ees. Caution: Employers must use a modified procedure to figure the amount of federal income tax withholding on the wages of nonresident alien employees. Before you use any of the alternative', 'or later Form W-4P in Worksheet 1B to figure income tax withholding. Tip: Consider advising payees to use the IRS T ax Withholding Estimator, available at /W4App, when completing Form W -4P if they are submitting Form W -4P after the beginning of the year; have social security, divi- dend, capital gain, or business income; receive these pay- ments or pension and annuity payments for only part of the year; are subject to the Additional Medicare T ax or Net Investment Income T ax; or have changes during the year to their marital status, number of pensions/jobs (including their spouse if married filing jointly), or number of depend- ents. Step 3. Payers use the amount on this line as an annual', 'and 1099-NEC) with the SSA or IRS, as applicable, and fur- nish statements to overtime recipients showing qualified overtime compensation paid during the year. However, the IRS has provided transition relief to employers and payers for the tax year 2025 reporting requirements. For more in- formation, see Notice 2025-62. Reminders IRS Tax Withholding Estimator. Employees and payees may use the IRS T ax Withholding Estimator, available at /W4App, when completing their Form W -4 or their Form W-4P . Form W -4P and Form W -4R. Form W -4P was rede- signed for 2022. Form W -4P is now used only to make withholding elections for periodic pension or annuity pay- ments. Previously, Form W -4P was', 'Fileid: … ation-15-t/2026/a/xml/cycle07/source 15:14 - 3-Dec-2025 The type and rule above prints on all proofs including departmental reproduction proofs. MUST be removed before printing. 1. Percentage Method Tables for Automated Payroll Systems and Withholding on Periodic Payments of Pensions and Annuities If you’re an employer with an automated payroll system, use Worksheet 1A and the Percentage Method tables in this section to figure federal income tax withholding. This method works for Forms W -4 for all prior, current, and fu- ture years. This method also works for any amount of wa- ges. If the Form W -4 is from 2019 or earlier, this method works for any number of withholding allowances']","Publication 15-T recommends the IRS Tax Withholding Estimator when completing Form W-4 or Form W-4P in situations where more accurate withholding may be useful, such as multiple jobs, part-year work, or other income and tax situations.",0.4166666666458333,1.0,1651.5196000000287
gd_028,stronger_reranker,What is the purpose of the 2019 and earlier Form W-4 computational bridge?,"['a web address where the payee can find them on . Employers are prohibited from accepting a substitute form developed by an employee, and an employee fur- nishing such form must be treated as failing to furnish a Form W-4. How To Treat 2019 and Earlier Forms W-4 as if They Were 2020 or Later Forms W-4 Employers may use an optional computational bridge to treat 2019 and earlier Forms W -4 as if they were 2020 or later Forms W -4 for purposes of figuring federal income tax withholding. This computational bridge allows you to use computational procedures and data fields for a 2020 and later Form W -4 to arrive at the equivalent withholding for an employee that would have applied using the', 'W-4P as if They Were 2022 or Later Forms W -4P, later, for an optional computational bridge. For more information about Form W -4R, see section 8 of Pub. 15-A, Employer’s Supplemental T ax Guide. Computational bridge for Form W -4. Employers may use an optional computational bridge to treat 2019 and earlier Forms W-4 as if they were 2020 or later Forms W -4 for purposes of figuring federal income tax withholding. See How T o T reat 2019 and Earlier Forms W-4 as if They Were 2020 or Later Forms W -4, later, for more informa- tion. Electronic submission of Forms W -4 and W -4P . Y ou may set up a system to electronically receive Form W -4 or Form W-4P from an employee or payee. For each form', 'Paper substitute forms must include the in- structions and worksheets for Form W -4P rather than pro- viding a web address to the instructions on . How To Treat 2021 and Earlier Forms W-4P as if They Were 2022 or Later Forms W-4P Payers may use an optional computational bridge to treat 2021 and earlier Forms W-4P as if they were 2022 or later Forms W -4P for purposes of figuring federal income tax withholding. This computational bridge can reduce system complexity by allowing payers to permanently use compu- tational procedures and data fields for a 2022 and later Form W -4P to arrive at the equivalent withholding for a payee that would have applied using the computational procedures and', 'applicable before 2020. For more information about lock -in letters, see sec- tion 9 of Pub. 15. For lock -in letters based on 2019 or ear- lier Forms W -4, you may use this optional computational bridge to comply with the requirement to withhold based on the maximum withholding allowances and filing status permitted in the lock-in letter. Nonresident alien employees. Y ou may use this com- putational bridge to convert a nonresident alien employ- ee’s 2019 or earlier Form W -4 to a 2020 or later Form W-4. However, for the second adjustment of the computa- tional bridge, always enter $4,300 in Step 4(a) on a 2020 or later Form W -4. If you convert a nonresident alien em- ployee’s 2019 or', 'a 2020 and later Form W -4 to arrive at the equivalent withholding for an employee that would have applied using the compu- tational procedures and data fields on a 2019 or earlier Form W-4. Y ou must make up to four adjustments to use this computational bridge. 1. Select the filing status in Step 1(c) of a 2020 or later Form W-4 that most accurately reflects the (2026) 5']","The computational bridge allows employers to treat 2019 and earlier Forms W-4 as if they were 2020 or later Forms W-4 for purposes of figuring federal income tax withholding, using equivalent computational procedures and data fields.",0.99999999998,1.0,931.2627999997858
gd_029,stronger_reranker,What special rule applies when converting a nonresident alien employee's 2019 or earlier Form W-4 using the computational bridge?,"['applicable before 2020. For more information about lock -in letters, see sec- tion 9 of Pub. 15. For lock -in letters based on 2019 or ear- lier Forms W -4, you may use this optional computational bridge to comply with the requirement to withhold based on the maximum withholding allowances and filing status permitted in the lock-in letter. Nonresident alien employees. Y ou may use this com- putational bridge to convert a nonresident alien employ- ee’s 2019 or earlier Form W -4 to a 2020 or later Form W-4. However, for the second adjustment of the computa- tional bridge, always enter $4,300 in Step 4(a) on a 2020 or later Form W -4. If you convert a nonresident alien em- ployee’s 2019 or', 'always enter $4,300 in Step 4(a) on a 2020 or later Form W -4. If you convert a nonresident alien em- ployee’s 2019 or earlier Form W -4 to a 2020 or later Form W-4, be sure to use T able 2 when adding an amount to their wages for figuring federal income tax withholding. See Withholding Adjustment for Nonresident Alien Em- ployees, later, for more information. For more information, see T reasury Decision 9924, 2020-44 I.R.B. 943, available at /irb/ 2020-44_IRB#TD-9924. Withholding Adjustment for Nonresident Alien Employees Instruct nonresident aliens to see Notice 1392, Supple- mental Form W -4 Instructions for Nonresident Aliens, be- fore completing Form W-4. Apply the procedure discussed', 'claimed on line 5 of an employee’s 2019 or earlier Form W-4 by $4,300 and enter the result in Step 4(b) on a 2020 or later Form W-4. 4. Enter the additional amount of withholding requested by the employee on line 6 of their 2019 or earlier Form W-4 in Step 4(c) of a 2020 or later Form W-4. Caution: This computational bridge applies only for Forms W-4 that were in effect on or before December 31, 2019, and that continue in effect because an employee didn’t submit a 2020 or later Form W -4. If an employee is required, or chooses, to submit a new Form W -4, it doesn’t change the requirement that the employee must use the current year’s revision of Form W -4. Upon putting into effect a new Form', 'a 2020 and later Form W -4 to arrive at the equivalent withholding for an employee that would have applied using the compu- tational procedures and data fields on a 2019 or earlier Form W-4. Y ou must make up to four adjustments to use this computational bridge. 1. Select the filing status in Step 1(c) of a 2020 or later Form W-4 that most accurately reflects the (2026) 5', 'a web address where the payee can find them on . Employers are prohibited from accepting a substitute form developed by an employee, and an employee fur- nishing such form must be treated as failing to furnish a Form W-4. How To Treat 2019 and Earlier Forms W-4 as if They Were 2020 or Later Forms W-4 Employers may use an optional computational bridge to treat 2019 and earlier Forms W -4 as if they were 2020 or later Forms W -4 for purposes of figuring federal income tax withholding. This computational bridge allows you to use computational procedures and data fields for a 2020 and later Form W -4 to arrive at the equivalent withholding for an employee that would have applied using the']","When converting a nonresident alien employee's 2019 or earlier Form W-4 to a 2020 or later Form W-4, $4,300 must always be entered in Step 4(a) for the second adjustment, and Table 2 must be used when adding an amount to wages for figuring federal income tax withholding.",0.99999999998,1.0,958.3652000001166
gd_030,stronger_reranker,What must an electronic Form W-4 system provide for nonresident alien status?,"['Fileid: … ation-15-t/2026/a/xml/cycle07/source 15:14 - 3-Dec-2025 The type and rule above prints on all proofs including departmental reproduction proofs. MUST be removed before printing. from their payments. The electronic checkbox must in- clude the text used on Form W -4 but also stipulate both conditions that must be met for exemption or link directly to the conditions on page 2 of Form W-4. Field required for nonresident alien status. Y ou must provide a field for nonresident aliens to enter nonresident alien status. Step 3 of 2026 Form W-4. T o allow an employee access to and use of all parts of the calculation shown on the pa- per Form W -4, an electronic Form W -4 system can’t re-', '515, With- holding of T ax on Nonresident Aliens and Foreign Entities, for more information. Substitute Submissions of Form W-4P General requirements for any system set up to electroni- cally receive a Form W -4 or Form W -4P are discussed earlier under Electronic submission of Forms W -4 and W-4P. This section provides specific requirements for substitute submissions of Form W -4P . For payers using electronic or paper substitutes for Form W -4P , substitute forms for the 2026 Form W -4P incorporating all changes made to the 2026 Form W -4P and complying with the guidelines provided here must be in use by the later of January 1, 2026, or 30 days after the IRS releases the fi- nal version', 'the social security tax or Medicare tax liability of the employer or the employee, or the FUTA tax liability of the employer. Example. An employer pays wages of $300 for a weekly payroll period to a married nonresident alien em- ployee. The nonresident alien has a properly completed 2019 Form W-4 on file with the employer that shows mari- tal status as “Single” with one withholding allowance and indicated status as a nonresident alien on Form W -4, line 6 (see Nonresident alien employee’s Form W-4 in sec- tion 9 of Pub. 15 for details on how a 2026 Form W-4 must be completed). The employer determines the wages to be used in the withholding tables by adding to the $300 amount of wages paid', 'applicable before 2020. For more information about lock -in letters, see sec- tion 9 of Pub. 15. For lock -in letters based on 2019 or ear- lier Forms W -4, you may use this optional computational bridge to comply with the requirement to withhold based on the maximum withholding allowances and filing status permitted in the lock-in letter. Nonresident alien employees. Y ou may use this com- putational bridge to convert a nonresident alien employ- ee’s 2019 or earlier Form W -4 to a 2020 or later Form W-4. However, for the second adjustment of the computa- tional bridge, always enter $4,300 in Step 4(a) on a 2020 or later Form W -4. If you convert a nonresident alien em- ployee’s 2019 or', 'mental Form W -4 Instructions for Nonresident Aliens, be- fore completing Form W-4. Apply the procedure discussed next to figure the amount of federal income tax to withhold from the wages of nonresident alien employees performing services within the United States. This procedure only applies to nonresident alien em- ployees who have wages subject to income tax withhold- ing. Caution: Nonresident alien students from India and business apprentices from India aren’t subject to this pro- cedure. Instructions. T o figure how much federal income tax to withhold from the wages paid to a nonresident alien em- ployee performing services in the United States, use the following steps. Step 1.']",An electronic Form W-4 system must provide a field for nonresident aliens to enter their nonresident alien status.,0.8041666666465626,1.0,895.4969000005804
